time,XEM
2017-09-18 14:00:00,0.7817952665513953
2017-09-18 15:00:00,0.8197992031198662
2017-09-18 16:00:00,0.3501791298094791
2017-09-18 17:00:00,0.5184822774698493
2017-09-18 18:00:00,0.6460669216640009
2017-09-18 19:00:00,0.6840708582324718
2017-09-18 20:00:00,0.5564862140383202
2017-09-18 21:00:00,0.9256673121320348
2017-09-18 22:00:00,0.9853877838824874
2017-09-18 23:00:00,0.9881023507802357
2017-09-19 00:00:00,1.0749684915081688
2017-09-19 01:00:00,0.7817952665513945
2017-09-19 02:00:00,0.48319290779912594
2017-09-19 03:00:00,0.6514960554594962
2017-09-19 04:00:00,0.5999192844022864
2017-09-19 05:00:00,0.4098996015599331
2017-09-19 06:00:00,0.4777637740036307
2017-09-19 07:00:00,0.2307381863085718
2017-09-19 08:00:00,0.40718503466218553
2017-09-19 09:00:00,0.4180433022531767
2017-09-19 10:00:00,0.40718503466218553
2017-09-19 11:00:00,0.16558858076262184
2017-09-19 12:00:00,0.18730511594460486
2017-09-19 13:00:00,0.14115747868289114
2017-09-19 14:00:00,0.13301377798964759
2017-09-19 15:00:00,0.13301377798964759
2017-09-19 16:00:00,0.19001968284235327
2017-09-19 17:00:00,0.30131692565001694
2017-09-19 18:00:00,0.28502952426352907
2017-09-19 19:00:00,0.29317322495677267
2017-09-19 20:00:00,0.22259448561532824
2017-09-19 21:00:00,-0.13029921109189918
2017-09-19 22:00:00,-0.30674605944551225
2017-09-19 23:00:00,-0.33389172842299125
2017-09-20 00:00:00,-0.44247440433290736
2017-09-20 01:00:00,-0.28231495736578077
2017-09-20 02:00:00,-0.06786417244369686
2017-09-20 03:00:00,-0.22530905251307515
2017-09-20 04:00:00,-0.1737322814558654
2017-09-20 05:00:00,-0.013572834488739527
2017-09-20 06:00:00,-0.24974015459280727
2017-09-20 07:00:00,-0.20902165112658871
2017-09-20 08:00:00,-0.1737322814558661
2017-09-20 09:00:00,-0.19273424974010087
2017-09-20 10:00:00,-0.1818759821491097
2017-09-20 11:00:00,-0.18459054904685732
2017-09-20 12:00:00,-0.1791614152513613
2017-09-20 13:00:00,-0.16558858076262184
2017-09-20 14:00:00,-0.16558858076262184
2017-09-20 15:00:00,-0.17101771455811776
2017-09-20 16:00:00,-0.17101771455811776
2017-09-20 17:00:00,-0.32031889393425245
2017-09-20 18:00:00,-0.32574802772974765
2017-09-20 19:00:00,-0.32031889393425245
2017-09-20 20:00:00,-0.25245472149055564
2017-09-20 21:00:00,-0.13844291178514356
2017-09-20 22:00:00,-0.11401180970541208
2017-09-20 23:00:00,-0.08415157383018546
2017-09-21 00:00:00,-0.10043897521667258
